ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
9097	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9098	19	2	2	0.000000	22.368421	20.105263	0.000000	0.000000	0	17	0
9099	3	2	2	0.000000	7.000000	6.000000	0.000000	0.000000	0	3	0
9100	20	2	1	0.000000	6.450000	6.200000	0.000000	0.000000	0	6	0
9101	3	2	1	0.000000	7.333333	7.333333	0.000000	0.000000	0	6	0
9102	6	2	1	0.000000	6.166667	6.166667	0.000000	0.000000	0	5	0
9103	2	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	3	0
9104	9	1	2	0.000000	4.111111	4.111111	0.000000	0.000000	0	2	0
9105	864	0	1	0.000000	6.482639	5.171296	0.000000	0.000000	0	49	0
9106	11	2	1	0.000000	9.454545	9.454545	0.000000	0.000000	0	6	0
9107	3	1	1	0.000000	9.333333	9.333333	0.000000	0.000000	0	6	0
9108	1	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	3	0
9109	11	1	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	3	0
9110	9	2	2	0.000000	8.222222	8.222222	0.000000	0.000000	0	4	0
9111	10	1	1	0.000000	6.600000	6.600000	0.000000	0.000000	0	4	0
9112	21	1	2	0.000000	5.571429	5.571429	0.000000	0.000000	0	6	0
9113	18	1	1	0.000000	6.777778	5.222222	0.000000	0.000000	0	2	0
9114	1	1	2	0.000000	8.000000	7.000000	0.000000	0.000000	0	3	0
9115	4	1	1	0.000000	6.750000	6.750000	0.000000	0.000000	0	3	0
9116	47	2	2	0.000000	9.978723	6.808511	0.000000	0.000000	0	6	0
9117	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9118	2	2	1	0.000000	31.000000	27.000000	0.000000	0.000000	0	13	0
9119	51	1	1	0.000000	1.274510	1.274510	0.000000	0.000000	0	2	0
9120	31	1	1	0.000000	8.903226	8.516129	0.000000	0.000000	0	5	0
9121	1	0	0	0.000000	5.000000	5.000000	0.000000	0.000000	0	2	0
9122	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9123	116	0	2	0.000000	4.741379	4.206897	0.000000	0.000000	0	9	0
9124	22	2	2	0.000000	6.090909	4.409091	0.000000	0.000000	0	6	0
9125	99	0	0	0.000000	2.818182	2.818182	0.000000	0.000000	0	4	0
9126	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9127	340	2	2	0.000000	5.464706	4.917647	0.000000	0.000000	0	15	0
9128	31	1	1	0.000000	7.096774	6.451613	0.000000	0.000000	0	4	0
9129	6867	2	2	0.000000	5.354594	0.613951	0.000000	0.000000	0	321	0
9130	20	2	1	0.000000	9.200000	8.650000	0.000000	0.000000	0	7	0
9131	11	1	1	0.000000	10.363636	10.363636	0.000000	0.000000	0	5	0
9132	4	2	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	5	0
9133	6	2	0	0.000000	10.000000	8.000000	0.000000	0.000000	0	4	0
9134	1	2	1	0.000000	9.000000	7.000000	0.000000	0.000000	0	4	0
9135	24	1	1	0.000000	7.541667	6.083333	0.000000	0.000000	0	5	0
9136	31	1	1	0.000000	7.967742	7.967742	0.000000	0.000000	0	6	0
9137	157	2	2	0.000000	6.656051	5.917197	0.000000	0.000000	0	17	0
9138	6	2	2	0.000000	15.500000	15.500000	0.000000	0.000000	0	2	0
9139	1	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	1	0
9140	1	1	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	1	0
9141	1493	2	0	0.000000	7.439384	6.384461	0.000000	0.000000	0	98	0
9142	6	2	1	0.000000	11.833333	11.833333	0.000000	0.000000	0	6	0
9143	25	1	1	0.000000	6.280000	5.680000	0.000000	0.000000	0	5	0
9144	594	2	0	0.000000	4.680135	4.045455	0.000000	0.000000	0	30	0
9145	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9146	2	1	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	3	0
9147	16	1	2	0.000000	7.000000	6.250000	0.000000	0.000000	0	2	0
9148	8	2	0	0.000000	7.000000	4.875000	0.000000	0.000000	0	6	0
9149	31	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9150	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9151	6	2	1	0.000000	11.500000	10.333333	0.000000	0.000000	0	7	0
9152	25	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	7	0
9153	33	2	2	0.000000	12.484848	10.151515	0.000000	0.000000	0	9	0
9154	12	1	1	0.000000	15.166667	14.166667	0.000000	0.000000	0	8	0
9155	284	2	0	0.000000	6.176056	5.957746	0.000000	0.000000	0	25	0
9156	15	2	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	7	0
9157	1	1	2	0.000000	43.000000	21.000000	0.000000	0.000000	0	19	0
9158	4	1	2	0.000000	44.000000	19.750000	0.000000	0.000000	0	22	0
9159	25	1	1	0.000000	6.120000	6.120000	0.000000	0.000000	0	5	0
9160	6	0	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	2	0
9161	421	2	2	0.000000	5.090261	4.750594	0.000000	0.000000	0	22	0
9162	58	2	2	0.000000	6.948276	5.482759	0.000000	0.000000	0	8	0
9163	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9164	28	1	2	0.000000	3.464286	3.464286	0.000000	0.000000	0	3	0
9165	30	1	2	0.000000	8.400000	8.266667	0.000000	0.000000	0	7	0
9166	61	1	1	0.000000	7.131148	6.114754	0.000000	0.000000	0	7	0
9167	15	2	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	4	0
9168	16	1	1	0.000000	5.187500	5.187500	0.000000	0.000000	0	4	0
9169	9	2	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	4	0
9170	22	1	1	0.000000	6.545455	6.545455	0.000000	0.000000	0	2	0
9171	9	1	2	0.000000	7.222222	7.222222	0.000000	0.000000	0	3	0
9172	31	0	0	0.000000	1.258065	1.258065	0.000000	0.000000	0	2	0
9173	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9174	309	0	3	0.000000	3.932039	3.339806	0.000000	0.000000	0	15	0
9175	38	2	1	0.000000	6.473684	5.026316	0.000000	0.000000	0	6	0
9176	10	1	1	0.000000	7.100000	7.100000	0.000000	0.000000	0	5	0
9177	21	1	2	0.000000	7.238095	7.238095	0.000000	0.000000	0	6	0
9178	55	0	1	0.000000	1.600000	1.600000	0.000000	0.000000	0	2	0
9179	3	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	3	0
9180	1	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	2	0
9181	4	1	1	0.000000	2.250000	2.250000	0.000000	0.000000	0	1	0
9182	30	2	2	0.000000	4.800000	4.800000	0.000000	0.000000	0	4	0
9183	9	2	0	0.000000	11.666667	10.777778	0.000000	0.000000	0	6	0
9184	1277	2	0	0.000000	5.028191	4.383712	0.000000	0.000000	0	59	0
9185	54	1	1	0.000000	1.870370	1.870370	0.000000	0.000000	0	3	0
9186	11	2	2	0.000000	1.636364	1.636364	0.000000	0.000000	0	2	0
9187	3	2	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	5	0
9188	8	2	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	4	0
9189	12	1	1	0.000000	7.916667	7.916667	0.000000	0.000000	0	4	0
9190	3	2	2	0.000000	15.333333	15.333333	0.000000	0.000000	0	10	0
9191	10	1	1	0.000000	8.800000	8.800000	0.000000	0.000000	0	5	0
9192	6	1	2	0.000000	8.666667	8.666667	0.000000	0.000000	0	5	0
9193	117	2	0	0.000000	5.521368	4.333333	0.000000	0.000000	0	10	0
9194	26	2	1	0.000000	7.192308	6.576923	0.000000	0.000000	0	8	0
9195	5	1	1	0.000000	6.600000	6.600000	0.000000	0.000000	0	6	0
9196	26	1	2	0.000000	6.653846	5.769231	0.000000	0.000000	0	8	0
9197	10	2	1	0.000000	3.700000	3.700000	0.000000	0.000000	0	4	0
9198	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9199	114	0	2	0.000000	2.008772	2.008772	0.000000	0.000000	0	2	0
9200	1584	0	2	0.000000	5.508207	4.621843	0.000000	0.000000	0	74	0
9201	20	1	1	0.000000	7.650000	7.650000	0.000000	0.000000	0	8	0
9202	31	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9203	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9204	1363	0	2	0.000000	5.811445	5.016141	0.000000	0.000000	0	71	0
9205	1	2	1	0.000000	10.000000	8.000000	0.000000	0.000000	0	3	0
9206	2	2	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	7	0
9207	4235	2	2	0.000000	6.131051	5.352538	0.000000	0.000000	0	221	0
9208	30	2	1	0.000000	6.433333	6.433333	0.000000	0.000000	0	8	0
9209	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9210	30	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	2	0
9211	13	1	0	0.000000	6.000000	6.000000	0.000000	0.000000	0	4	0
9212	2	2	3	0.000000	15.500000	14.500000	0.000000	0.000000	0	6	0
9213	6	2	1	0.000000	13.500000	12.166667	0.000000	0.000000	0	6	0
9214	11	0	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	4	0
9215	41	2	2	0.000000	14.634146	13.024390	0.000000	0.000000	0	10	0
9216	41	1	1	0.000000	8.951220	8.658537	0.000000	0.000000	0	7	0
9217	252	0	2	0.000000	4.988095	3.829365	0.000000	0.000000	0	13	0
9218	31	1	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	3	0
9219	1021	2	2	0.000000	5.212537	4.592556	0.000000	0.000000	0	44	0
9220	1	2	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	8	0
9221	30	1	1	0.000000	5.866667	5.866667	0.000000	0.000000	0	7	0
9222	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9223	4	2	2	0.000000	13.500000	10.000000	0.000000	0.000000	0	6	0
9224	91	2	0	0.000000	4.153846	4.153846	0.000000	0.000000	0	5	0
9225	12	2	1	0.000000	6.250000	6.250000	0.000000	0.000000	0	3	0
9226	14	2	1	0.000000	5.500000	5.500000	0.000000	0.000000	0	3	0
9227	5	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
9228	12	1	2	0.000000	4.083333	4.083333	0.000000	0.000000	0	3	0
9229	36	1	1	0.000000	3.777778	3.583333	0.000000	0.000000	0	4	0
9230	31	1	1	0.000000	2.322581	2.322581	0.000000	0.000000	0	3	0
9231	2390	2	2	0.000000	6.004184	5.092469	0.000000	0.000000	0	128	0
9232	1235	2	2	0.000000	6.008907	5.125506	0.000000	0.000000	0	69	0
9233	20	2	1	0.000000	14.300000	14.300000	0.000000	0.000000	0	13	0
9234	2	2	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	10	0
9235	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9236	31	1	1	0.000000	3.129032	3.129032	0.000000	0.000000	0	2	0
9237	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9238	2937	2	2	0.000000	5.797753	4.987402	0.000000	0.000000	0	146	0
9239	55	2	2	0.000000	4.690909	4.181818	0.000000	0.000000	0	7	0
9240	21	2	1	0.000000	6.952381	6.809524	0.000000	0.000000	0	3	0
9241	10	1	1	0.000000	4.200000	4.200000	0.000000	0.000000	0	2	0
9242	16	2	2	0.000000	4.875000	4.875000	0.000000	0.000000	0	3	0
9243	5	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	1	0
9244	46	1	2	0.000000	1.826087	1.826087	0.000000	0.000000	0	2	0
9245	4	2	2	0.000000	12.750000	12.250000	0.000000	0.000000	0	4	0
9246	5	2	1	0.000000	7.800000	7.800000	0.000000	0.000000	0	2	0
9247	4	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	3	0
9248	2	2	2	0.000000	13.000000	12.000000	0.000000	0.000000	0	5	0
9249	3	1	1	0.000000	9.000000	8.333333	0.000000	0.000000	0	4	0
9250	1	1	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	5	0
9251	4	1	1	0.000000	3.500000	3.500000	0.000000	0.000000	0	2	0
9252	3	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	2	0
9253	1	2	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	5	0
9254	4	1	1	0.000000	5.750000	5.750000	0.000000	0.000000	0	5	0
9255	17	1	2	0.000000	7.882353	7.882353	0.000000	0.000000	0	6	0
9256	9	1	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	6	0
9257	1	1	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	7	0
9258	4	2	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	7	0
9259	7	2	1	0.000000	5.571429	5.571429	0.000000	0.000000	0	6	0
9260	10	2	1	0.000000	8.100000	8.100000	0.000000	0.000000	0	10	0
9261	10	2	1	0.000000	11.600000	11.600000	0.000000	0.000000	0	9	0
9262	7	1	2	0.000000	14.285714	13.285714	0.000000	0.000000	0	12	0
9263	10	1	2	0.000000	13.400000	12.400000	0.000000	0.000000	0	11	0
9264	13	2	2	0.000000	11.923077	11.615385	0.000000	0.000000	0	7	0
9265	2	2	1	0.000000	12.000000	11.000000	0.000000	0.000000	0	8	0
9266	282	2	2	0.000000	7.120567	6.234043	0.000000	0.000000	0	21	0
9267	40	2	2	0.000000	23.750000	20.675000	0.000000	0.000000	0	18	0
9268	923	1	1	0.000000	6.631636	5.646804	0.000000	0.000000	0	60	0
9269	43	1	1	0.000000	3.162791	3.139535	0.000000	0.000000	0	4	0
9270	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9271	4	1	2	0.000000	8.500000	7.500000	0.000000	0.000000	0	5	0
9272	8	2	1	0.000000	6.375000	6.375000	0.000000	0.000000	0	4	0
9273	59	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9274	7	1	2	0.000000	6.857143	4.857143	0.000000	0.000000	0	6	0
9275	1245	2	2	0.000000	5.843373	5.134137	0.000000	0.000000	0	64	0
9276	91	1	1	0.000000	4.362637	4.263736	0.000000	0.000000	0	7	0
9277	5	1	2	0.000000	19.800000	18.800000	0.000000	0.000000	0	10	0
9278	31	1	1	0.000000	1.580645	1.580645	0.000000	0.000000	0	2	0
9279	19	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	2	0
9280	87	0	2	0.000000	7.413793	7.057471	0.000000	0.000000	0	13	0
9281	31	1	1	0.000000	2.774194	2.774194	0.000000	0.000000	0	5	0
9282	38	1	2	0.000000	5.184211	5.184211	0.000000	0.000000	0	5	0
9283	32	2	1	0.000000	9.562500	9.562500	0.000000	0.000000	0	7	0
9284	31	1	1	0.000000	5.419355	5.419355	0.000000	0.000000	0	4	0
9285	451	2	2	0.000000	5.911308	4.623060	0.000000	0.000000	0	25	0
9286	36	1	1	0.000000	6.694444	6.111111	0.000000	0.000000	0	3	0
9287	32	2	2	0.000000	6.843750	6.125000	0.000000	0.000000	0	7	0
9288	3	2	1	0.000000	7.666667	7.666667	0.000000	0.000000	0	5	0
9289	10	2	1	0.000000	5.400000	5.400000	0.000000	0.000000	0	4	0
9290	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9291	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9292	4	2	0	0.000000	12.000000	12.000000	0.000000	0.000000	0	8	0
9293	6	2	1	0.000000	9.333333	9.333333	0.000000	0.000000	0	7	0
9294	6	2	1	0.000000	7.333333	7.333333	0.000000	0.000000	0	6	0
9295	27	1	1	0.000000	2.296296	2.296296	0.000000	0.000000	0	2	0
9296	72	2	2	0.000000	6.638889	5.611111	0.000000	0.000000	0	12	0
9297	17	2	2	0.000000	12.705882	12.705882	0.000000	0.000000	0	9	0
9298	31	0	0	0.000000	6.967742	6.064516	0.000000	0.000000	0	5	0
9299	1293	0	0	0.000000	6.174014	5.503480	0.000000	0.000000	0	77	0
9300	36	1	1	0.000000	16.777778	10.777778	0.000000	0.000000	0	11	0
9301	62	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9302	1	2	2	0.000000	7.000000	2.000000	0.000000	0.000000	0	2	0
9303	31	1	1	0.000000	5.548387	5.548387	0.000000	0.000000	0	5	0
9304	31	1	1	0.000000	6.838710	6.838710	0.000000	0.000000	0	9	0
9305	2	3	2	0.000000	72.500000	11.000000	0.000000	0.000000	0	9	0
9306	21	1	1	0.000000	68.714286	6.761905	0.000000	0.000000	0	19	0
9307	2	2	2	0.000000	73.000000	5.000000	0.000000	0.000000	0	4	0
9308	116	2	0	0.000000	3.637931	3.120690	0.000000	0.000000	0	8	0
9309	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9310	23	2	1	0.000000	4.000000	3.130435	0.000000	0.000000	0	4	0
9311	8	1	1	0.000000	4.375000	4.375000	0.000000	0.000000	0	3	0
9312	22	2	2	0.000000	4.909091	4.909091	0.000000	0.000000	0	2	0
9313	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9314	31	1	1	0.000000	5.580645	5.225806	0.000000	0.000000	0	5	0
9315	17	1	1	0.000000	4.117647	4.117647	0.000000	0.000000	0	2	0
9316	481	2	0	0.000000	6.158004	5.145530	0.000000	0.000000	0	30	0
9317	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9318	133	0	2	0.000000	5.443609	4.977444	0.000000	0.000000	0	11	0
9319	6	0	0	0.000000	6.000000	3.500000	0.000000	0.000000	0	3	0
9320	227	2	0	0.000000	5.308370	4.973568	0.000000	0.000000	0	17	0
9321	31	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	2	0
9322	1	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	2	0
9323	5	1	2	0.000000	3.600000	3.600000	0.000000	0.000000	0	3	0
9324	1331	2	0	0.000000	6.694966	6.137491	0.000000	0.000000	0	74	0
9325	61	1	1	0.000000	7.278689	7.278689	0.000000	0.000000	0	7	0
9326	29	2	1	0.000000	7.724138	7.724138	0.000000	0.000000	0	3	0
9327	579	2	1	0.000000	5.556131	3.765112	0.000000	0.000000	0	33	0
9328	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9329	3	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	4	0
9330	9	2	1	0.000000	4.111111	4.111111	0.000000	0.000000	0	3	0
9331	12	2	1	0.000000	4.750000	4.750000	0.000000	0.000000	0	4	0
9332	3	2	1	0.000000	4.666667	4.666667	0.000000	0.000000	0	4	0
9333	132	1	2	0.000000	3.522727	2.712121	0.000000	0.000000	0	9	0
9334	857	0	2	0.000000	4.806301	3.941657	0.000000	0.000000	0	37	0
9335	31	1	1	0.000000	3.290323	1.645161	0.000000	0.000000	0	3	0
9336	18	0	0	0.000000	8.222222	6.222222	0.000000	0.000000	0	5	0
9337	21	1	2	0.000000	7.095238	7.095238	0.000000	0.000000	0	5	0
9338	25	2	1	0.000000	7.280000	7.280000	0.000000	0.000000	0	3	0
9339	6	1	1	0.000000	4.666667	4.666667	0.000000	0.000000	0	3	0
9340	861	2	0	0.000000	6.837398	5.477352	0.000000	0.000000	0	56	0
9341	61	2	2	0.000000	6.557377	6.147541	0.000000	0.000000	0	6	0
9342	19	2	1	0.000000	6.947368	6.631579	0.000000	0.000000	0	7	0
9343	352	2	0	0.000000	4.556818	3.639205	0.000000	0.000000	0	18	0
9344	31	1	1	0.000000	5.838710	4.967742	0.000000	0.000000	0	6	0
9345	174	2	0	0.000000	7.505747	6.074713	0.000000	0.000000	0	14	0
9346	31	1	1	0.000000	3.064516	3.064516	0.000000	0.000000	0	2	0
9347	75	2	2	0.000000	4.946667	4.946667	0.000000	0.000000	0	6	0
9348	19	1	1	0.000000	3.157895	3.157895	0.000000	0.000000	0	3	0
9349	4	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	3	0
9350	23	1	2	0.000000	6.434783	4.608696	0.000000	0.000000	0	7	0
9351	22	1	1	0.000000	7.772727	7.772727	0.000000	0.000000	0	5	0
9352	9	1	2	0.000000	6.666667	6.666667	0.000000	0.000000	0	4	0
9353	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9354	20	2	1	0.000000	10.200000	10.200000	0.000000	0.000000	0	8	0
9355	7	2	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	7	0
9356	4	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	6	0
9357	20	1	2	0.000000	7.700000	7.700000	0.000000	0.000000	0	6	0
9358	295	2	0	0.000000	5.718644	5.020339	0.000000	0.000000	0	19	0
9359	14	2	1	0.000000	13.214286	13.214286	0.000000	0.000000	0	8	0
9360	17	1	1	0.000000	8.058824	8.058824	0.000000	0.000000	0	6	0
9361	31	1	1	0.000000	7.483871	6.516129	0.000000	0.000000	0	7	0
9362	31	2	2	0.000000	7.161290	7.129032	0.000000	0.000000	0	7	0
9363	49	2	2	0.000000	6.510204	6.510204	0.000000	0.000000	0	5	0
9364	26	2	2	0.000000	5.846154	3.269231	0.000000	0.000000	0	3	0
9365	8	2	1	0.000000	5.000000	4.000000	0.000000	0.000000	0	2	0
9366	59	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9367	1794	2	2	0.000000	5.946488	5.139911	0.000000	0.000000	0	91	0
9368	8	2	2	0.000000	4.250000	4.250000	0.000000	0.000000	0	3	0
9369	31	1	1	0.000000	6.419355	6.419355	0.000000	0.000000	0	6	0
9370	5	2	0	0.000000	9.000000	9.000000	0.000000	0.000000	0	5	0
9371	31	1	1	0.000000	5.709677	3.483871	0.000000	0.000000	0	3	0
9372	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9373	22	2	2	0.000000	6.136364	6.136364	0.000000	0.000000	0	7	0
9374	41	2	2	0.000000	7.439024	7.146341	0.000000	0.000000	0	5	0
9375	13	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	3	0
9376	15	1	2	0.000000	6.800000	6.800000	0.000000	0.000000	0	3	0
9377	3	1	2	0.000000	6.333333	6.333333	0.000000	0.000000	0	3	0
9378	129	0	0	0.000000	3.604651	3.604651	0.000000	0.000000	0	5	0
9379	12	2	1	0.000000	13.833333	13.333333	0.000000	0.000000	0	9	0
9380	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9381	1	2	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	3	0
9382	16	2	1	0.000000	9.750000	9.750000	0.000000	0.000000	0	6	0
9383	1	2	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	5	0
9384	14	1	1	0.000000	9.071429	9.071429	0.000000	0.000000	0	5	0
9385	31	1	1	0.000000	3.516129	3.516129	0.000000	0.000000	0	6	0
9386	31	1	1	0.000000	4.806452	4.806452	0.000000	0.000000	0	2	0
9387	53	1	1	0.000000	4.056604	3.471698	0.000000	0.000000	0	4	0
9388	921	0	1	0.000000	5.864278	5.187839	0.000000	0.000000	0	45	0
9389	1841	1	1	0.000000	6.294948	5.499728	0.000000	0.000000	0	109	0
9390	24	1	1	0.000000	3.125000	3.125000	0.000000	0.000000	0	2	0
9391	2	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	4	0
9392	5	3	3	0.000000	12.400000	11.400000	0.000000	0.000000	0	12	0
9393	1	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	3	0
9394	2782	0	1	0.000000	5.582674	4.806614	0.000000	0.000000	0	137	0
9395	10	1	2	0.000000	12.800000	11.400000	0.000000	0.000000	0	10	0
9396	260	1	2	0.000000	4.884615	4.426923	0.000000	0.000000	0	18	0
9397	419	2	2	0.000000	6.522673	5.782816	0.000000	0.000000	0	25	0
9398	19	2	1	0.000000	5.000000	3.315789	0.000000	0.000000	0	4	0
9399	4	1	1	0.000000	5.000000	4.500000	0.000000	0.000000	0	4	0
9400	1	1	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	4	0
9401	5	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	3	0
9402	19	1	2	0.000000	6.263158	6.052632	0.000000	0.000000	0	5	0
9403	7	1	2	0.000000	9.000000	7.142857	0.000000	0.000000	0	3	0
9404	1153	1	0	0.000000	4.227233	3.519514	0.000000	0.000000	0	44	0
9405	473	2	0	0.000000	4.553911	4.004228	0.000000	0.000000	0	23	0
9406	31	0	0	0.000000	10.612903	10.612903	0.000000	0.000000	0	9	0
9407	972	2	1	0.000000	5.439300	4.840535	0.000000	0.000000	0	56	0
9408	22	2	1	0.000000	9.772727	9.772727	0.000000	0.000000	0	8	0
9409	9	1	1	0.000000	6.555556	6.555556	0.000000	0.000000	0	6	0
9410	316	2	2	0.000000	5.101266	4.522152	0.000000	0.000000	0	16	0
9411	16	2	1	0.000000	10.062500	7.125000	0.000000	0.000000	0	7	0
9412	6	2	1	0.000000	8.833333	8.000000	0.000000	0.000000	0	5	0
9413	9	1	1	0.000000	6.888889	6.555556	0.000000	0.000000	0	4	0
9414	16	1	2	0.000000	4.875000	3.875000	0.000000	0.000000	0	3	0
9415	16	2	2	0.000000	7.375000	6.500000	0.000000	0.000000	0	9	0
9416	28	2	1	0.000000	8.321429	8.321429	0.000000	0.000000	0	7	0
9417	7	2	0	0.000000	11.714286	11.714286	0.000000	0.000000	0	7	0
9418	24	1	1	0.000000	8.916667	8.916667	0.000000	0.000000	0	6	0
9419	152	2	0	0.000000	6.506579	6.098684	0.000000	0.000000	0	11	0
9420	77	1	1	0.000000	1.246753	1.246753	0.000000	0.000000	0	3	0
9421	28	2	1	0.000000	8.321429	7.642857	0.000000	0.000000	0	7	0
9422	5	2	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	6	0
9423	26	1	2	0.000000	5.846154	5.846154	0.000000	0.000000	0	6	0
9424	5	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	3	0
9425	22	2	2	0.000000	5.318182	4.818182	0.000000	0.000000	0	3	0
9426	23	2	1	0.000000	10.565217	9.391304	0.000000	0.000000	0	10	0
9427	7	1	1	0.000000	11.428571	11.285714	0.000000	0.000000	0	8	0
9428	1	1	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	7	0
9429	268	2	0	0.000000	5.376866	4.682836	0.000000	0.000000	0	11	0
9430	5	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	3	0
9431	26	1	1	0.000000	2.653846	2.653846	0.000000	0.000000	0	2	0
9432	13	2	1	0.000000	10.076923	9.461538	0.000000	0.000000	0	7	0
9433	24	2	1	0.000000	6.375000	6.375000	0.000000	0.000000	0	5	0
9434	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9435	49	1	1	0.000000	16.693878	12.836735	0.000000	0.000000	0	16	0
9436	256	2	2	0.000000	7.003906	6.226562	0.000000	0.000000	0	19	0
9437	18	1	1	0.000000	3.666667	3.666667	0.000000	0.000000	0	3	0
9438	13	1	2	0.000000	5.230769	4.307692	0.000000	0.000000	0	7	0
9439	50	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	1	0
9440	17	2	2	0.000000	6.529412	6.529412	0.000000	0.000000	0	6	0
9441	1	2	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	4	0
9442	16	2	1	0.000000	6.750000	6.750000	0.000000	0.000000	0	6	0
9443	434	0	2	0.000000	7.149770	6.029954	0.000000	0.000000	0	31	0
9444	41	2	2	0.000000	5.756098	5.365854	0.000000	0.000000	0	4	0
